review_id,title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,userImage,thumbs_up,developer_response,replied_at,appVersion,has_complaint,is_analyzed_by_id,analysis_status,error,claude_summary,claude_sentiment,primary_category,complaint_severity,output_tokens
7a027db2-528f-402a-894f-6e3f83cfb797,,times out frequently,4.0,A Google user,10.4.0,2024-06-17 7:00,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
9af7f551-b4ae-4deb-8a5d-b1a9bfd06cd4,,For a week now my app will not open. Very frustrated. Time to look for a new service provider,1.0,A Google user,10.4.0,2024-06-16 20:34,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Steve! Sorry for the trouble. For us to check this, please send us your account details, brief description of the issue, and a screenshot of the error you encountered via email at AppSupport@bell.ca. Thank you!",2024-06-18 10:24,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
65d0a376-bdcd-4256-8325-853f5bbfc721,,phone bill is unnecessarily too expensive,2.0,A Google user,10.4.0,2024-06-16 17:57,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi LA! Sorry for the trouble with the bill. For us to provide details, please contact customer support via email at https://support.bell.ca/contact-us. They are available to provide you details over the phone, chat, and through the store. Thank you!",2024-06-18 10:26,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
23406159-22f5-4032-ad99-d01e8b54eaaf,,I'm sick and tired of having to remember passwords to access bills you send to me. Who do you think wants my bills.,1.0,A Google user,9.0.1,2024-06-16 12:09,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Sherri! Sorry for the trouble. Please have the app updated to the new version for better user experience. If the issue persist, please send us the details via email at AppSupport@bell.ca. Thank you!",2024-06-18 10:31,9.0.1,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
7bb2e298-1ba0-41b3-a543-2ceebc82c936,,I setup my account on a Friday and was suspended Monday for not providing bank statements after verifying my identity and account in store with fraud protection. Three days into my bell experience. Got first bill right away which is double and 60$ activation charge.,1.0,A Google user,10.4.0,2024-06-15 20:58,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hi Chris! Sorry for the confusion with the charges. To assist you with this, please contact customer support via https://support.bell.ca/contact-us. They are available to help you through phone, chat, and through the store. Thank you!",2024-06-18 10:34,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
5512579f-eab0-407b-adda-9da0736c0f01,,"Why Is this A SYSTEM APP .... WHY DO PPL WHO Want Want Want More More More decide what apps are **MANDATORY** APPS ON MY DEVICE I AM Not A BELL MOBILE bell tv bell sat bell fibe bell internet ,, CUSTOMER *. WHY DOES A COMPANY TAKE A YEAR TO REPLY OR EVEN TRY TO REPLY. USING Ai @ that. Violating consumers rights. . . .",1.0,A Google user,5.1.0,2024-06-15 17:04,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hello Dave, We can understand how frustrating it must have been for you. Our customer service we'll be looking into this, so if you could contact us at AppSupport@bell.ca and send your account details. we will help you overcome the challenges you are currently experiencing. We appreciate your patience.",2024-06-18 10:35,5.1.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
0da4206e-24cf-40b7-b9d7-2bb505b2898f,,worst service in canada,1.0,A Google user,8.13.0,2024-06-15 12:36,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hello Margarita! Sorry for the inconvenience. For assistance, please contact customer support via https://support.bell.ca/contact-us. They are available to help you through phone, chat, and through the store. Thank you!",2024-06-18 10:37,8.13.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
b647fc7b-3ebd-4327-8614-d35c57e05b8c,,Piss poor Customer Service and follow up,1.0,A Google user,10.4.0,2024-06-15 11:06,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hi! Sorry for the inconvenience. Allow us to assist you better by sending us your account details, and brief description of the issue via email at appsupport@bell.ca. Thank you!",2024-06-18 10:39,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
ae4190f4-64a8-4402-848f-938911f1dcf8,,smooth,5.0,A Google user,10.4.0,2024-06-15 3:39,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
58441baf-9e1c-4e7a-9322-0c4ff93507dc,,Awful company with even worse customer service avoid it when they are not overcharging you the try to sell you bs service i had a bs charges on digital copies of your own bill 10$ the month!,1.0,A Google user,10.0.0,2024-06-14 23:22,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hi Jeffrey! Sorry for the inconvenience. Allow us to assist you further by sending us your account details, and brief description of the issue via email at appsupport@bell.ca. Thank you!",2024-06-18 10:54,10.0.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
5cc7230b-9063-4124-bb0d-655d8205686b,,"The app rarely displays the correct billing amount. When I contacted bell, I was told that the issue was my fault.",1.0,A Google user,10.4.0,2024-06-14 16:42,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,"Hi Bryce! Sorry for the confusion. For us to clear this, please send us your account details, and brief description of the issue via email at appsupport@bell.ca. Thank you!",2024-06-18 10:58,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
2e41591f-7227-41e2-8338-cd458c1e4f2f,,My apps work when they want,3.0,A Google user,10.3.0,2024-06-14 14:52,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Lorilynn! Thank you for your feedback. Please have the app updated to the new version for better user experience. If the issue persist, please send us the details via email at appsupport@bell.ca. Thank you!",2024-06-18 11:03,10.3.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
1dc715a1-04b5-4fdb-a955-78c96091b964,,that was easy,5.0,A Google user,10.3.0,2024-06-14 13:24,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.3.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
6686b712-5d07-4ba9-9b9a-42fa8d525265,,Stop calling and nagging for money on days that aren't on average pay period end dates.,1.0,A Google user,9.0.1,2024-06-14 5:46,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Jon! Thank you for your feedback. For account related concerns, including bill periods, please contact customer support via https://support.bell.ca/contact-us. They are available to assist you through phone, chat, and through the store. Thank you!",2024-06-14 8:02,9.0.1,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
064d2a38-d66b-4e73-939a-1adbf7b12bb0,,easter to pay and fast too,5.0,A Google user,10.4.0,2024-06-13 4:09,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
a4763ef2-af55-4c3f-bd11-8b7f528869bd,,first my contact Bell wifi price $45.But naw my bill is $55.This tomuch.i am not happy. 2/3 month after change This company,4.0,A Google user,10.4.0,2024-06-12 21:22,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi! Sorry for the trouble with the pricing. For us to help, please contact customer support via https://support.bell.ca/contact-us. They are available to help you through phone, chat, and through the store. Thank you!",2024-06-13 7:38,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
438c8a17-3136-44fb-a05e-518faad5b3c2,,Scam,1.0,A Google user,10.4.0,2024-06-12 11:02,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hello Andrew! Sorry for any confusion. To clear this, please contact customer support via https://support.bell.ca/contact-us. They are available to provide you information over the phone, chat, and through the store. Thank you!",2024-06-13 7:17,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
3d919a5e-721c-4710-b794-f704cf48fd68,,Service is terrible,1.0,A Google user,10.4.0,2024-06-12 10:25,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Krista! Sorry for the inconvenience with the service. To resolve this, please contact customer support via https://support.bell.ca/contact-us. They are available to help you through phone, chat, and through the store. Thank you!",2024-06-13 7:19,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
f9987d1f-7a2b-43c9-a548-9ccb6ef8af52,,billing issues for months lie to get sale and into contract. service is worst the other company.,1.0,A Google user,10.4.0,2024-06-11 8:25,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Julie! We apologize for the inconvenience. For us to assist, please contact customer support via https://support.bell.ca/contact-us. They are available to assist you over the phone, chat, and through the store. Thank you!",2024-06-13 7:35,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
e652c7d8-febf-4dda-9268-51a109ab08b2,,fantastic app super reliable,5.0,A Google user,10.4.0,2024-06-11 5:28,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
a4db6922-f989-471d-b44f-552efe3fdccb,,Horrible payment experience. I had to change 3 times my credit card through the unclear UX/UI. Edit: even worse can't login. Moreover it's cancerrific.,1.0,A Google user,10.4.0,2024-06-11 1:51,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Giullaume,
We would like to chat with you with regards to your experience with us. Can you provide us with details of your concern at AppSupport@bell.ca so that we can reach out? Provide us your account details, brief description of the issue, and a screenshot of the error you encountered. Thanks!",2024-06-11 7:53,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
4fc7d2e4-1bb8-484b-8ce3-4cafdef57672,,"garbage company. Always offering better deals to new members only. In response to bell, you emailed me a better offer than my existing plan, when I called you to accept the ""offer"" I was informed that it was only for new clients and I was out of luck.",1.0,A Google user,10.4.0,2024-06-10 9:56,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,"Hi Eric! Thank you for your feedback. To assist you in finding a suitable plan, please contact customer support via https://support.bell.ca/contact-us. They are available to provide you options through phone, chat, and store. Thank you!",2024-06-10 9:11,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
dd9b3123-6a8b-47a1-81b9-e4a5f8158a56,,bell sucks super unhappy with my service don't use them at all costs,1.0,A Google user,10.4.0,2024-06-09 16:22,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi! We apologize for the trouble. For us to check this, please contact customer support via https://support.bell.ca/contact-us. They are available to help you through phone, chat, and through the store. Thank you!",2024-06-10 9:15,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
10215a81-3d6d-4d65-94de-4f352637af24,,Not interested,3.0,A Google user,8.31.1,2024-06-09 13:25,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Jannie! Thank you for your feedback. Please have the app updated to the new version for better user experience. For other concerns, please send us the details via email at AppSupport@bell.ca. Thank you!",2024-06-10 9:28,8.31.1,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
ba955f26-385e-4f3f-aef7-4eb2afee5ce6,,simple easy app to pay the bills,5.0,A Google user,10.4.0,2024-06-09 12:02,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
414dd853-2475-4bff-9cc7-768db54c5e69,,Needless to say,5.0,A Google user,,2024-06-09 9:26,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
7c1ea2ec-1d51-4102-805c-d001e1f9506c,,need fiber 25 is too slow,4.0,A Google user,10.4.0,2024-06-09 9:08,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
9ad8e3d8-7299-4d20-acf2-f250f8fc7393,,super!!!,5.0,A Google user,10.4.0,2024-06-08 10:58,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
7c5830a1-9297-4b3f-8326-1199950cce29,,"I set up preauthorzied payments for my CC and it did not work. My account litterally says set up for preautorized payments, payment will be taken out the day the past due payment was due. I also set this up well before the next bill came in. I received a past due notice probably nullifying my $50 gift card... I wonder if this was by design. 🤔 This issue was after I had to wait on the phone for an hour and a half to fix my initial bill because the promos for the setup were not properly applied.",1.0,A Google user,10.3.0,2024-06-07 19:18,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,7.0,"Hi! Sorry for the trouble with the payment. Please have the app updated with the new version for better usage. If any issues persist, please send us the details via email at AppSupport@bell.ca. Thank you!",2024-06-10 9:49,10.3.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
6ec3a9dd-f536-42f5-bb77-82860903c31b,,"Trop couteux comparer a la competition, n offre rien de plus, rester loin. En plus, ca demande de faire des reviews gratuitement. Si vous voulez le service le plus chere au Canada, choisissez Bell. Etre loyal envers Bell, c est comme de dire , j aime qu on profite de moi. Je dirai que j ai le meme sentiment vis a vis Bell que quand quelqu un me coupe devant moi dans le traffic pour sauver la file d attente avec sa BMW, et m envoi un salut par la fenetre pour me dire merci .",1.0,A Google user,10.4.0,2024-06-07 14:15,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Bonjour Nicolas ! Merci pour vos commentaires. Pour les questions liées au compte, veuillez contacter le service clientèle via https://support.bell.ca/contact-us. Ils sont disponibles pour vous aider par téléphone, par chat et via la boutique. Merci !",2024-06-10 9:57,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
83b8aee8-917f-4f27-b216-be33ef298e1f,,Your services are undefined.,1.0,A Google user,9.0.0,2024-06-07 13:18,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Anoo! Thank you for your feedback. Please have the app updated for better user experience. For any concerns about the service, please contact customer support via https://support.bell.ca/contact-us. They are available to help you through phone, chat, and through the store. Thank you!",2024-06-10 9:59,9.0.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
7628030d-c5fc-43c8-84ed-3be8f9100cc6,,........... nm,5.0,A Google user,10.4.0,2024-06-07 9:22,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
a216189a-da90-4041-8848-b1bbe5894c8f,,I found it easy to pay my first bill on my new account. That's all right by me 👍,5.0,A Google user,10.4.0,2024-06-07 5:31,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
59a3dcfc-dc56-4508-b701-621382a42a6f,,poor integration that I need two apps to manage my bell cell phone and tv/internet services,3.0,A Google user,10.4.0,2024-06-06 18:56,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Mike! Thank you for your feedback. Please know that you can add another account under the same online account by going through profile under the settings page. For further questions, please send the details via email at appsupport@bell.ca. Thank you!",2024-06-07 7:43,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
80124e65-38b3-47c4-9f56-3e4cd78ea6ab,,cheap monthly but signal like others,4.0,A Google user,10.4.0,2024-06-06 17:25,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
e0e9867a-d889-4d64-a810-da7459c2dcd1,,app is toooo slow.,1.0,A Google user,10.4.0,2024-06-06 14:12,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Jim! Sorry for the trouble with the app. For us to check this, please send us your account details, brief description of the issue, and a screenshot of the error you encountered via email at appsupport@bell.ca. Thank you!",2024-06-07 7:47,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
cdaa957b-4ee1-4ae6-bb51-976397b4b5fe,,shut off my internet a week before my due date. charging me for tv when I only should be paying for internet. I live in a 400sq ft space and the internet rarely works on my phone. I do not recommend bell,1.0,A Google user,10.4.0,2024-06-05 16:01,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hi Des! Sorry for the trouble with the network. To help you with this, please contact customer support via https://support.bell.ca/contact-us. They are available to assist you through phone, chat, and through the store. Thank you!",2024-06-06 6:10,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
e61aaa18-1dcc-4b5a-b594-3641e3dbde42,,I added a replacement card after my other card was fraud. Bell didn't charge the new card and then told me I'm over due. It's not my fault your app isn't recognizing that I did my due diligence.,1.0,A Google user,10.4.0,2024-06-05 14:29,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Tim! We apologize for the hassle. Please know that the card setup will kick in on the next billing if updated within 30 days. Regarding the overdue, please contact customer support for options. For app concerns, please send us the details via email at appsupport@bell.ca. Thank you!",2024-06-06 7:23,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
6a229d86-6d55-4a34-9a29-df69c6469ee6,,I cant even open the app and it closes by them self the apps,1.0,A Google user,10.4.0,2024-06-04 21:45,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi! Sorry for the trouble with the app. To check this, please send us your account details, brief description of the issue, and a screenshot of the error you encountered via email at AppSupport@bell.ca. Alternatively, you can access your online account with us via a browser. Thank you!",2024-06-05 7:40,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
d0411cf1-8aaf-4d86-8c76-2765e8d335bd,,my bill is cripping up every month.,1.0,A Google user,10.4.0,2024-06-04 11:01,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hello Natnael! Sorry for the trouble with the charges. For us to clear this, please contact customer support via https://support.bell.ca/contact-us. They are available provide you information through phone, chat, and through the store. Thank you!",2024-06-05 7:45,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
2888f11a-6c2f-4e64-89a5-050fc4496090,,Poor! I DON'T WANT YOUR APP. SEND ME MY BILL IN THE MAIL. I REGRET SWITCHING FROM ROGERS.,1.0,A Google user,10.4.0,2024-06-04 10:34,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hello John! Sorry for any hassle with the app. Allow us to assist you better by sending us your account details, and brief description of the issue via email at AppSupport@bell.ca. For paper bill request, please contact customer support via phone, chat, and through the store. Thank you!",2024-06-05 7:49,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
16c8fb59-5453-4791-852e-0ddc9b0eefe7,,Get a lot of junk meggage,5.0,A Google user,10.4.0,2024-06-04 8:12,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
6f3f8e93-806e-4285-87b8-14890ec48a28,,I originally purchased a $30 plan (only one month ago) and I don't understand why it's impossible to get that again. online agent could not help or give direct answer.,1.0,A Google user,10.4.0,2024-06-03 21:14,Bell,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi! Sorry for the trouble. Allow us to assist you further by sending us your account details, and brief description of the issue via email at AppSupport@bell.ca. Thank you!",2024-06-04 6:01,10.4.0,False,False,exception,Cannot connect to host api.anthropic.com:443 ssl:default [Too many open files in system],,,,,
