review_id,title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,userImage,thumbs_up,developer_response,replied_at,appVersion,has_complaint,is_analyzed_by_id,analysis_status,error
8c50f2f2-9750-4908-a1c0-73fc3ca2929b,,Excellent application,5.0,A Google user,5.13.1.5,2020-02-16 10:43,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Paradise, we're thrilled that you find our app is excellent. Thanks so much for the awesome review and a 5-star rating! =) ^tb",2020-02-17 11:36,5.13.1.5,False,False,exception,"'""summary""'"
e4c99118-e753-491a-b0d5-4c066ffe00db,,Very unstable app. It constantly gives me errors and tells me why information is not correct when I have automatically saved my passwords etc.,2.0,A Google user,5.13.2.2,2020-02-16 7:10,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Amrita, I can see how frustrating it must be dealing with these types of errors. If you have not already, please uninstall and then reinstall the app on your affected devices and let us know if issues are persistent. ^tb",2020-02-17 11:21,5.13.2.2,False,False,exception,"'""summary""'"
491793a8-7806-422b-91c5-a3f1ab9c0286,,So far its good,4.0,A Google user,5.13.2.2,2020-02-16 6:58,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Veronica, we're glad that our app is working well for you so far. If you find it useful and do not experience any issues please give us a 5-star rating. We appreciate you taking the time to leave us a review and a 4-star rating! =) ^tb",2020-02-17 11:19,5.13.2.2,False,False,exception,"'""summary""'"
6fbfae47-af1f-462a-90a8-a9a65c0f03aa,,Rogers has been really good to me,5.0,A Google user,5.13.1.5,2020-02-16 5:43,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Paul, it's really nice to hear that you've had such good experiences with our services. Thanks so much for taking the time to leave us this great review and a 5-star rating. =) ^tb",2020-02-17 11:04,5.13.1.5,False,False,exception,"'""summary""'"
135f1b04-beff-4beb-b157-d4088e5cb72d,,"I'll save my opinion for now as I've just returned to it after a long absence. When last used (aproxemtly 2 years ago) I wasn't impressed and ended up refusing to use it. I'd only talk to Rogers by phone or instore. From what I've seen in the few moments I looked at it , it looked like a whole new website. Fingers crossed that its actually useable this time. Faithful customer for over 20 years. Ty Rogers for almost always doing your best, this lil lady's very grateful.",3.0,A Google user,5.13.2.2,2020-02-16 4:16,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,10.0,"Michelle, we can't thank you enough for your loyalty over the past 20 years. We have made some major upgrades to the app so we hope that it lives up to your expectations. If you find it very useful then please give up a 5-star rating. Thanks so much for being a loyal customer! =) ^tb",2020-02-17 10:54,5.13.2.2,False,False,exception,"'""summary""'"
436ed67b-ede4-47b0-96d0-cde00717f569,,Woooooooo Roger's LTE,5.0,A Google user,5.13.1.5,2020-02-15 22:02,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Kenneth, I'm super happy that our LTE service has been living up to the hype. Thanks for the awesome 5-star review! =) ^tb",2020-02-17 10:46,5.13.1.5,False,False,exception,"'""summary""'"
38e545aa-4e81-4278-a5c8-00b3edec633a,,I have a personal and buisness account. Wish I could view and switch viewing options between the two,3.0,A Google user,5.13.2.2,2020-02-15 20:05,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Amber, I can understand how convenient it would be to be able to access your Personal and Business services via one app. Due to the different nature of Personal vs Business services, it was important that we keep the two separate to avoid causing any conflicting issues. Thanks so much for your feedback, we will pass it along to the developers. ^tb",2020-02-17 10:40,5.13.2.2,False,False,exception,"'""summary""'"
8d19e30d-34b7-4aec-85a5-5233977b632e,,"This app is easy to navigate, well laid out and most importantly easy to use. Keeps me up to date, in control of my services, and pay bills in a flash. Best product Roger's has had in years.",5.0,A Google user,5.13.2.2,2020-02-15 18:21,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Good day W J, thank you for the feedback. We appreciate you took the time share your comments with us. We always try to make things better for our customers and are glad to learn the MyRogers app suits your needs. Cheers! ^mg",2020-02-17 10:36,5.13.2.2,False,False,exception,"'""summary""'"
18871e47-0460-4451-b27e-a75b6ed05818,,Keeps on telling me to upgrade. I'm up to date on the updates and I still can't access it,1.0,A Google user,5.13.1.5,2020-02-15 15:32,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"William, I know how frustrating it can be to lose access to an app that you use often or rely on. If you have not already, please uninstall and then reinstall the app on your device. This should ensure you have the latest version. let us know if issues are persistent. ^tb",2020-02-17 10:03,5.13.1.5,False,False,exception,"'""summary""'"
21db0616-7652-46cf-96b7-0a0dcd57952d,,Doesnt bother me,3.0,A Google user,5.13.2.2,2020-02-15 15:06,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,We're glad that our app seems to be working well for you. We'd love to hear about any suggestions for improvement that you may have that you get you to a 4 or 5-star rating. Our app developers are very receptive to customer feedback. We look forward to your response! ^tb,2020-02-17 9:54,5.13.2.2,False,False,exception,"'""summary""'"
a88ebf67-6315-4fc5-99dd-6591cb2de170,,"Excellent app but its constantly down and cannot display account info, 5 stars once it becomes reliable- update: great app",5.0,A Google user,5.13.1.5,2020-02-15 14:23,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,We're thrilled that our app is working much more consistently for you now! Thanks so much for the updated review and a 5-star rating. =) ^tb,2020-02-17 9:30,5.13.1.5,False,False,exception,"'""summary""'"
5390074d-c4fb-45c8-8003-c4b2a42c1a57,,"Roger's unlimited is a LIE, it does to dead slow,",1.0,A Google user,5.13.1.5,2020-02-15 13:55,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Vita, I know how important it is to have fast speeds. While the data usage is unlimited the speeds are not once you reach the limit for your plan. You definitely won't have to deal with overage fees on our Infinite plans, so that's a big plus! =) ^tb",2020-02-17 9:27,5.13.1.5,False,False,exception,"'""summary""'"
788d9041-c0f3-4545-ad17-7eaed64a9900,,Always loadiiiiiing,1.0,A Google user,5.13.1.5,2020-02-15 13:43,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Amin, I know how annoying it can be to get stuck on a loading screen, this definitely should not be happening. Please uninstall then reinstall the app and let us know if the issue is persistent. ^tb",2020-02-17 9:21,5.13.1.5,False,False,exception,"'""summary""'"
cc7595cc-63df-4b6c-9c93-d84781458f3a,,Slow at time but in most part decent,4.0,A Google user,5.13.1.5,2020-02-15 12:32,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Binh, slow apps are no fun to deal with in these face-paced times. What aspects of the app do you find slow? We'll be sure to pass along your feedback to the app developers for review. ^tb",2020-02-17 9:19,5.13.1.5,False,False,exception,"'""summary""'"
5729f404-0e5f-4f56-9f2a-d6becc51bba7,,"Easy to use app to see your usage, set limits on data, view bills & even check network outages",5.0,A Google user,5.13.1.5,2020-02-15 7:25,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Adam, we're so glad that our app is working well for you. Thanks so much for the awesome review and a 5-star rating. =) ^tb",2020-02-16 12:29,5.13.1.5,False,False,exception,"'""summary""'"
10285788-00ca-4d3b-968d-4779ed0df235,,"i have to say, big improvment with the new update. thanks!",4.0,A Google user,5.13.1.5,2020-02-15 5:18,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"WendyLee poirier, it's great that the new update is working well for you! If our app continues to be useful to you I hope you will give us a 5-star rating. =) ^tb",2020-02-16 12:16,5.13.1.5,False,False,exception,"'""summary""'"
85d4c786-6156-4f9d-b415-847d94a12ca1,,Is not working ¡¡,4.0,A Google user,5.13.1.5,2020-02-14 22:09,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Oscar, we definitely want to ensure your app is functional at all times. What do you notice is happening when you try to use your app? Do you get an error message? ^tb",2020-02-16 12:13,5.13.1.5,False,False,exception,"'""summary""'"
f81ff5a6-10fa-405e-8270-55b6b094e36d,,Nice and easy so far I love it,5.0,A Google user,5.13.1.5,2020-02-14 7:25,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Lela, we're so happy to hear that you love using our app. Thanks so much for the kind words and a 5-star rating! =) ^tb",2020-02-16 12:02,5.13.1.5,False,False,exception,"'""summary""'"
9dfa404d-f1d9-4a6a-9224-224597ef044f,,"This app sucks, I am unable to view anything, it just says cancel or upgrade since early January",4.0,A Google user,5.9.2.5,2020-02-14 5:01,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Ray, I can understand how frustrating it must be not being able to access your app, all of a sudden. There was an update done on January 8th that is mandatory for the app to work. Please attempt to upgrade your app. If you are unable to, please uninstall and then reinstall the app on your device and let us know if issues are persistent. ^tb",2020-02-16 11:59,5.9.2.5,False,False,exception,"'""summary""'"
953c4d8c-0931-48cf-b73d-1f388f439e8d,,"This app works only half the time. I try to pay bills on here, can't even get to do that sometimes. For a company based on technology, you'd think they'd have an app that works.",2.0,A Google user,5.13.1.5,2020-02-13 6:17,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Ashley, dealing with an app that works so infrequently is a major pain. What do you notice is happening when the app is not working, do you get an error message of any kind? Have you tried uninstalling/reinstalling the app on your devices since experiencing these issues? ^tb",2020-02-16 11:50,5.13.1.5,False,False,exception,"'""summary""'"
cabfcfa1-20ec-4983-9bf9-11364a57e71b,,It is easy to use.,5.0,A Google user,5.13.1.5,2020-02-12 5:43,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Rodolfo, we're glad you like our app! Thanks so much for the great review and a 5-star rating. =) ^tb",2020-02-16 11:32,5.13.1.5,False,False,exception,"'""summary""'"
76d326b7-3c25-4ba1-b2da-c162db8f6d3c,,This app is terrible. The Roger's website is terrible too. Keeps glitching and takes FOREVER to load or sign in. How is it this terrible??,1.0,A Google user,5.13.1.5,2020-02-10 18:52,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"That's not good to hear! So sorry this has been your experience! I would recommend ensuring there are no apps running in the background which could be slowing down your apps that are currently being used. If no change, please try uninstalling/reinstalling the app and rebooting your device. Let us know how it goes! :) ^yc",2020-02-12 12:46,5.13.1.5,False,False,exception,"'""summary""'"
b101d5a2-3e7c-4e3c-835b-22b79d625650,,I need to talk to agent,1.0,A Google user,5.10.1.15,2020-02-07 11:55,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Elaine, we have many channels that customers can use to reach out to us. Please use any of the methods listed here: https://www.rogers.com/consumer/support/contactus. We look forward to speaking with you. =) ^tb",2020-02-09 11:38,5.10.1.15,False,False,exception,"'""summary""'"
e4ab0283-0b10-46aa-85cb-a6d9d85b4fea,,"Repeat sign in necessary. 'Keep me signed in' never works. Fix that and there app is decent. That's the problem. When I have slid the toggle over to 'remember me' and sign in, if I close the app and return the next day I have to sign in again. Previous versions used to have this working functionality so what was changed in newer versions to cause this problem?? I'm not the only user that has this gripe.",3.0,A Google user,5.13.1.5,2020-02-05 16:25,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,"Adrian, we appreciate your feedback on the repeat sign-in requests. I know how frustrating it can be to have to manually enter your login info each time. Updated: Can you please uninstall and then reinstall the App on your device and see if the same issue is occurring? ^tb",2020-02-06 11:11,5.13.1.5,False,False,exception,"'""summary""'"
73f81ab7-4f9d-48a7-8cfd-52d18a83c698,,80.00 per month (unlimited internet) later one day it will finish dowloading... (Playstore dowload time),1.0,A Google user,5.13.1.5,2020-02-04 20:58,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hey Kyle, we'd love to get more details about the issue you've been facing with the app! Are you unable to load the app onto your device or is it just not opening when you go to sign in? Any error messages? You may want to try removing the app and downloading it again from scratch. Once done, reboot your device and retest. Keep us posted! :) ^yc",2020-02-06 10:49,5.13.1.5,False,False,exception,"'""summary""'"
68269f4c-1d8c-4d07-9b9a-3cf789a157ca,,"Works great, good management tools, does everything I could think to have it do.",5.0,A Google user,5.13.1.5,2020-02-04 20:24,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Mark, we're thrilled that our app is working so well for you. Thanks so much for the great review and a 5-star rating. =) ^tb",2020-02-06 10:48,5.13.1.5,False,False,exception,"'""summary""'"
1abcfe72-e229-41c5-a554-ec0e66310afa,,Very good 👍 It does what it's supposed to. Very convenient and informative. Thanks Rogers.,4.0,A Google user,5.13.1.5,2020-02-04 11:21,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,"Dean, we're so glad to see that our App is working so well for you. We'd love to hear some suggestions for improvement that you'd like to see to get you to a 5-star rating. Our App developers are very receptive to customer feedback! We look forward to your response! =) ^tb",2020-02-05 12:12,5.13.1.5,False,False,exception,"'""summary""'"
cc742385-cf3a-4139-a4e3-7d5537fa2d6f,,Reliable and easy to use,4.0,A Google user,5.13.1.5,2020-02-04 3:33,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"That is so nice to hear, Joann! So glad the app has been working well for ya! If you can let us know what we can do to earn a 5-star rating on the app, we'd be very appreciative! Thanks so much! :) ^yc",2020-02-04 8:00,5.13.1.5,False,False,exception,"'""summary""'"
d036eb48-3b57-49a4-851a-2d2eab27c2b0,,Easy to use and all information accessible.,5.0,A Google user,5.13.1.5,2020-02-02 7:32,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,It is delightful to see such a great review. Thanks for the 5-star rating! /Moin,2020-02-03 9:20,5.13.1.5,False,False,exception,"'""summary""'"
5c50a7e5-a877-4fe7-b4e8-f1377fd54f8e,,Wont update to the new site. Won't let me uninstall. The old app shows the incorrect data usage,1.0,A Google user,3.9.6,2020-02-02 7:21,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Roger, thank you for your patience. Have you tried clearing the app cache and data? Once the cache and data are cleared, you can go to the Play Store to download the latest app. If you still can't update, please drop us a line on our app board, https://roge.rs/2YYdIXe, so we can help. Thanks! /Moin",2020-02-03 9:18,3.9.6,False,False,exception,"'""summary""'"
6581b3d6-2c76-486b-9291-626fa9b63659,,I am not sure how to make sure that you can keep my WiFi on when I turned off my data,5.0,A Google user,3.6.0,2020-02-01 21:49,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Joe, we can help with your device settings. Please reach out to us on our Android board, https://roge.rs/3b3it8N. Thanks! /Moin",2020-02-03 8:18,3.6.0,False,False,exception,"'""summary""'"
2cb8ce4c-c4dd-48a9-bbaa-977e25574e64,,"Love this app, very fast and easy to pay your Bills securely and from the privacy of ones own bedroom.",5.0,A Google user,5.13.1.5,2020-02-01 19:01,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Tyler, thank you for loving the app. We're happy that you're enjoying the bill payment feature. Thank you for the 5-star rating! Cheers! /Moin",2020-02-03 8:16,5.13.1.5,False,False,exception,"'""summary""'"
2fbbc821-d7a8-4b67-9979-4c34323a8a51,,Fast and intuitif !!,5.0,A Google user,5.13.1.5,2020-01-30 21:37,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Julio, thanks for the awesome review and a 5-star rating! =) ^tb",2020-01-31 12:34,5.13.1.5,False,False,exception,"'""summary""'"
e3134677-dcd4-4920-9c6d-7caec7419d38,,Fabulous customer service,3.0,A Google user,,2020-01-30 14:16,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Sairam, we pride ourselves on our customer service so we are thrilled that you've had a good experience thus far. We'd love to hear about any suggestions for improvement that you'd like to see implemented on the app so we can get a 4 or 5-star rating from you. We look forward to your response! =) ^tb",2020-01-31 12:23,,False,False,exception,"'""summary""'"
2f4d5922-3043-4476-9f01-c63e7621080d,,Not user friendly it will not open on my Samsung A8..it just keeps trying to load but never does. It is totally dysfunctional!..and useless,3.0,A Google user,5.13.0.19,2020-01-29 17:28,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Updated Reply: John, thank you for more details. We would like to get to the bottom of this, please reach out to us on our Community - https://roge.rs/2YYdIXe. Best Regards! /Moin",2020-01-31 12:00,5.13.0.19,False,False,exception,"'""summary""'"
f5e6207f-8a46-4472-b887-f34191c9714a,,Fido app is 10 times better designed!,3.0,A Google user,5.13.1.5,2020-01-29 4:45,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hey Harshil, we appreciate the honest feedback. If possible, can you please clarify what areas you feel need some work with our app and provide more details about what improvements you'd like to see happen? Much appreciated! :) ^yc",2020-01-29 7:19,5.13.1.5,False,False,exception,"'""summary""'"
a09cad9d-ed61-49a3-943b-8d6eeb957206,,Often doesn't load or process payment. Very frustrating,2.0,A Google user,5.13.1.5,2020-01-28 15:35,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Hello Paula, I don't blame you for feeling frustrated. We definitely want the app to be helpful and reliable for our valued customers. If possible, please try uninstalling/reinstalling the app followed by a device reboot and let us know if that fixes the issues you are having. Kind regards! ^yc",2020-01-29 7:12,5.13.1.5,False,False,exception,"'""summary""'"
efd0b8f9-d71f-457e-b8f0-134160292174,,Always seems to go very slowly when using it,3.0,A Google user,5.13.1.5,2020-01-28 3:46,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Oh no! Sorry to hear that, Desneige! You may want to try disabling/re-enabling the app followed by a device reboot to see if that helps. Please also check to make sure you do not have other apps running in the background inadvertently. Let us know how that goes! :) ^yc",2020-01-28 11:23,5.13.1.5,False,False,exception,"'""summary""'"
12998d19-ff2b-47dd-a856-bdf122051f42,,Really easy to use and navigate. Very nice,5.0,A Google user,5.13.1.5,2020-01-26 17:20,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Tamera, we're thrilled that you are finding the app user-friendly. Thank you so much for encouraging words and 5 stars! Cheers! /Moin",2020-01-27 5:52,5.13.1.5,False,False,exception,"'""summary""'"
1b7e911e-a69a-4ddc-9d7a-f26870a6b02b,,Easy and userfriendly,5.0,A Google user,5.13.1.5,2020-01-26 15:26,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Stephanie, thank you for taking out the time to provide us with great feedback. We're delighted that you're finding the app user-friendly! Thank you for the 5-star rating! /Moin",2020-01-27 5:50,5.13.1.5,False,False,exception,"'""summary""'"
1de89933-2980-40de-9ddd-5317c7bf8b32,,good/excellent,5.0,A Google user,5.13.1.5,2020-01-24 19:50,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Shoukat, we're thrilled that you find our app excellent! Thanks so much for the 5-star rating. =) ^tb",2020-01-25 19:44,5.13.1.5,False,False,exception,"'""summary""'"
af066c51-604d-4d47-bea9-dfe2676574f2,,Easy and fast to use,5.0,A Google user,5.13.1.5,2020-01-24 12:24,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"T. Elpanzo, we're quite pleased to see that our app is working so well for you. Thanks for the great review and a 5-star rating. ^tb",2020-01-25 19:39,5.13.1.5,False,False,exception,"'""summary""'"
9e00a8b8-6098-4968-9855-02c765c314ff,,Cant even open my app. I ported my number therefore for few days had a temporary number and when i got my actual number app doesnt recognizes me.,1.0,A Google user,5.13.1.5,2020-01-24 7:59,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Gobind, I can imagine how frustrating it is to be facing these issues after porting over. It sounds like there is an issue with your MyRogers profile. It may not be linked properly with your account number. Please reach out to us at https://communityforums.rogers.com so we can take a closer look at this and attempt to resolve it for you. ^tb",2020-01-25 19:38,5.13.1.5,False,False,exception,"'""summary""'"
8849b847-ebea-476a-98e5-b33c89b0efe8,,It's good to have other options available to handle your Rogers affairs...,4.0,A Google user,5.13.1.5,2020-01-24 4:23,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Lee, we're glad that you find our app quite useful! We'd love to hear about any suggestions for improvement that you may have that would take you to a 5-star rating. Our App developers love to hear feedback from customers. ^tb",2020-01-25 19:31,5.13.1.5,False,False,exception,"'""summary""'"
