id,app,platform,rating,date,content,old_category,new_category
12026131805,Rogers,iOS,1,2024-12-04 14:01:26,"Nov 30,2024 On the phone for about 2.5 hours and spoke to Rogers agent from retention department to switch over my Fido line to Rogers and two of my existing Rogers lines used by my children with a better data, call and text plan. Dec 2, 2024 pm Picked up my new SIM card. from a Rogers store with store personnel said my plan does not include data but i said the retention agent has agreed the plan that include data for me and two other lines. New SIM inserted and no data at this point. I thought it will take few hours for the system to reflect Still no data at around 18:30.Then called and spoke to this rogers agent who is a porting specialist whose duties include retention, she said my plan only talk and text. She then found the chat history on Nov 30 between me and the retention agent about the plan that includes data and US roaming for 3 months. However, she insisted after confirming with her duty manager that there is no such plan exist She offered me the minimum $50 plan, of which, I can get it from my Rogers app, it is worst than the Mobile Shop's Rogers deal and deal of few other stores with one offering $35 for 100GB. I mentioned, TWICE, to her regarding to check with the agent I spoke to on Nov 30 and if the agreed plan confirmed to be of inexistence, please discuss with her manager to provide me a solution. Both times, the best they can do is the $50 plan was her response. She helped to have my children's line reverted to the original plan She could help me to switch back to Fido but a credit check would be required because it will be a totally new Fido account. I left Fido two days ago to their parent company with plan their retention agent offered and accepted, it is their fault and going back to Fido need to do a credit check of which I cannot accept even though it could be just a light credit check. Shortly after hung up, I have to rush to a nearby shopping mall with 45 mins remaining before mall closes to find a new provider because I need data when i am working. I am totally disappointed with Rogers. Sadly, I still have home internet up for renewal in months to come, Rogers credit card and my wife is using Rogers too. Rogers has grown too huge to really care about customer's suffering due to their fault. Now I see why some opposed to Rogers and Shaw merger. I heard many issues with other providers too but i think it is healthy to let their competitors grow stronger. Hopefully, i do not have to consider Rogers again. If other provider is offering you a better deal than Rogers, just take it, DO NOT bother to call Rogers.",Customer Support,Billing
12010205311,Rogers,iOS,5,2024-11-30 10:33:23,Excellent service thank you.,Customer Support,Service Quality
8c9c8883-c193-485c-a945-f13653b51246,Bell,Android,1,2024-11-29 01:50:46,"When speaking with the accessibility department, you can not expect verbal contracts to be mediated by the CCTS or by Bell Canada itself, in violation of business law.",Customer Support,Authentication
86f9fb4f-11a0-4a64-81e9-e53fd0e9490d,Rogers,Android,5,2024-11-14 16:27:51,La service son meilleur !,Customer Support,Service Quality
11946940749,Rogers,iOS,1,2024-11-13 15:34:16,Their customer service is the worst I have seen. You sit on hold to talk to someone verify all information and then it disconnects well let's not take some initiative and call the number back you just verified because that would only be common sense.,Customer Support,Service Quality
17de2953-3f02-4d41-8dfe-d3d827dc5701,Bell,Android,5,2024-11-07 12:16:56,these guys at the Bell Mobility store really know their stuff !!! Excellent service ?!,Customer Support,Service Quality
a57b4712-1573-4780-9b46-a598df4c6cd7,Rogers,Android,1,2024-11-06 15:17:42,"Don't wast your time with Rogers or Fido, they expensive and worst customer service. For 25CAD you can get fizz number with 0 burocracry.",Customer Support,Service Quality
e0bd8d81-e2c2-47ef-a274-f052def0c596,Bell,Android,5,2024-11-06 07:36:29,Hitesh was such a great help setting up my billing and automatic payment even though I purchased my service at a different store. Great customer service,Customer Support,Billing
11915824437,Rogers,iOS,1,2024-11-05 08:16:13,"Spoken with Roger’s numerous times, they pass it to tech side who never contact me but seems if they can see it problem solved. Has been like this for years! Trying to see my cell plan but it doesn’t work either. I guess after 40 years with them I show know better!👎",Customer Support,Pricing/Value Comments
11912271840,Rogers,iOS,1,2024-11-04 09:41:12,"I have had issues with all my Rogers services since switching over 5 months ago. Have spent over 25hrs on the phone, had two techs come to my house and still no fix. Every time I have the same issue I have to spend hours on the phone, no call backs when disconnected no discount on my bill no customer support. Shame on you Rogers",Customer Support,Billing
558e35d4-a9a0-4a75-9ab8-d63cf791b9a1,Rogers,Android,2,2024-11-03 06:15:41,"For general billing or basic info its great, but anything more its not at all. Will ask you to download other apps, like rogers x, that don't work, but are required. If you try the chat option, you wait 74 minutes then it disconnects you. Try calling and the guy barely speaks English, so you are back to your original problem, only now you wasted well over 3 hours and spent your last nerve! Avoid if you can!",Customer Support,Billing
06f381f4-a2be-4645-9917-bffc5c9bd56f,Bell,Android,1,2024-10-31 08:30:41,"Actual service is great, customer service is worst in history. All ill say is i hope for everyones sake you never have an issue that requires you calling bell canada.",Customer Support,Service Quality
ca048404-bb8a-4c40-90ea-3919173dbe9f,Bell,Android,1,2024-10-30 19:42:12,still cant log into my bell. have requested on record a manager to call me 4 times or more. and have had 0 luck. the district manager stephanie (wont give last name) refuses to do anything and when confronted in person becomes narssasitic in nature and does 0 to help anyone. degrades belittles and thinks people at the age of 30 know nothing i have video evidence.,Customer Support,Authentication
3087da92-63aa-4918-9549-a1ad309de487,Bell,Android,1,2024-10-29 07:44:50,pathetic customer service,Customer Support,Service Quality
f4b29a82-464b-4972-b574-2bd758e63e4a,Rogers,Android,1,2024-10-29 02:12:15,"""Incroyable ! Ils vont me facturer deux fois. Mauvais service à la clientèle, mon problème n’est pas résolu ! C'est inacceptable ! Je vous déconseille cette entreprise !""",Customer Support,Service Quality
3d7f97bc-5f4f-4936-a78f-6b8a90db67ad,Bell,Android,1,2024-10-26 06:06:12,poor customer service. no clear notifications for bills.,Customer Support,Billing
677bd629-1259-4d8b-9a79-7461d26b1d61,Bell,Android,5,2024-10-26 04:52:34,Great customer service :),Customer Support,Service Quality
11870837365,Rogers,iOS,1,2024-10-24 14:10:37,Takes several attempts to actually speak with someone had my service reconnected only to have no service again when off phone. It's super frustrating,Customer Support,Service Quality
11870104541,Rogers,iOS,5,2024-10-24 09:48:44,Excellent service thanks,Customer Support,Service Quality
f8f61edd-0054-427d-8461-4c90ea4020c2,Bell,Android,5,2024-10-23 13:24:45,"amazing services, able to immediately change your package, pay bill etc",Customer Support,Billing
adc93668-22ab-4501-b1aa-38fa6a49b1e1,Bell,Android,4,2024-10-16 07:38:56,had issue with credit card and staff helped resolve issue,Customer Support,Billing
70284897-2c9d-41f6-a708-54bf1f0e0010,Bell,Android,1,2024-10-14 20:50:17,worse company bad customer care very expensive plans,Customer Support,Pricing/Value Comments
c79ab1db-31bf-4cab-a8b6-997b1a1822e2,Bell,Android,5,2024-10-13 13:27:07,Great Customer Service with Sweta Bell fairview park,Customer Support,Service Quality
030a1d8b-9b74-458b-b0e5-257035c0e1ee,Rogers,Android,5,2024-10-09 22:36:43,"Good service to me, thank you",Customer Support,Service Quality
0f68e758-7fd0-4419-9cc8-0afb3a536679,Bell,Android,5,2024-10-02 09:21:10,"Excellent app to provide all the services, including messaging customer service to submit any information as opposed to the phone.",Customer Support,Service Quality
8363031b-3457-4efe-9f86-4dace775d0f8,Bell,Android,5,2024-09-30 21:26:06,Excellent Service & Excellent Customer service,Customer Support,Service Quality
11764111985,Rogers,iOS,5,2024-09-25 12:46:25,"Had issues with my internet today, but had great service from one of your agents today. They are sending a technician to fix the problem completely.",Customer Support,Service Quality
9267dbd8-9608-4681-8316-b33d180ba88f,Bell,Android,1,2024-09-24 10:11:00,Poor service. Poor format on app. Computer chat is useless. When I call I get passed around like a hot potato. Hard to get help when you need it.,Customer Support,Service Quality
388817a8-1a23-403e-938d-f5c4abf1de30,Bell,Android,1,2024-09-23 11:31:13,"I had a very bad experience with Bell company. While I appreciate the technology they have, they can not handle the organization. Customer service is a nightmare. Every customer service staff told me differently about my account, resulting in higher bill payments.",Customer Support,Billing
c994dcb1-cafe-43be-9b72-194d9decde5f,Rogers,Android,5,2024-09-21 14:53:24,Excellent service 👏,Customer Support,Service Quality
6b07126f-4f86-46a9-896b-f6cd23992595,Bell,Android,1,2024-09-20 14:06:46,bad customer service. no experience staff,Customer Support,Service Quality
64bb092e-fe66-4d27-9044-5912e53aa008,Bell,Android,3,2024-09-20 02:28:22,"Meh, I don't have any positive or negative feelings when using the app so far. customer service has been good though.",Customer Support,Service Quality
881fa50e-1b2e-4f24-8b6a-04a0c626742d,Bell,Android,1,2024-09-12 14:43:45,bell has the worst customer service,Customer Support,Service Quality
87410b02-af32-43b8-82eb-0d65e076c730,Bell,Android,1,2024-09-12 05:38:15,"Remembers our 6 year old phone account but can not find our new bell internet! So frustrating, calls to support are a waste of time. Why is bell so hard to deal with?",Customer Support,Pricing/Value Comments
8ac4a083-737f-4533-9ddf-f6a05ad0de4a,Bell,Android,4,2024-09-12 04:46:35,app is okay sometimes it bugs out but is honestly pretty good for managing my services. it's the calling in customer service that sucks,Customer Support,Service Quality
0f93993c-fc97-4878-b59c-174b06f47357,Bell,Android,1,2024-09-08 09:15:51,Horrible customer service locking me into a contract and won't even let me pay it so I can get a new phone I'm going to change providers I suggest everyone boycott Bell,Customer Support,Service Quality
9d040f9e-cb8a-4230-841b-04dda24c0758,Bell,Android,5,2024-09-03 11:54:04,"The service is impressively fast and efficient. The staff are honest and transparent, helping to recommend the plan that best suits your needs.",Customer Support,Service Quality
88e93a28-4ccb-44d2-b067-b32cc4dd27e9,Bell,Android,1,2024-08-31 23:06:43,worst company ever for support and terrible customer service. I would give negative stars if I could.,Customer Support,Service Quality
aacf6afe-facb-4522-b5e3-0fe386823120,Bell,Android,1,2024-08-30 16:54:45,"Bell lies to you a lot and deceives you,they have horrible time wasting customer service that gets you nowhere",Customer Support,Service Quality
11671376246,Rogers,iOS,1,2024-08-30 16:39:52,Not happy with my rogers services. I have an issues with my network and internet connection from last 2 months and I called rogers services and wait for 42 minutes so that someone can answer my call but at the end I dismiss the call. I am really disappointed with rogers services.,Customer Support,Service Quality
8b6b11fb-1244-49ea-9626-b3e3d129acbb,Bell,Android,1,2024-08-29 16:22:17,Aucun support du service a la clientèle 2 3 5 appel sans résolution de problèmes,Customer Support,Service Quality
e7835303-2a5b-4424-a3b0-68d7fcec6c1e,Bell,Android,2,2024-08-29 11:59:28,Bad customer service,Customer Support,Service Quality
11662717176,Rogers,iOS,1,2024-08-28 08:29:51,"Rogers chat service could not answer my question regardless of how I asked so I tried live technical support and waited 52 minutes for the call to be answered. That is not customer service, but punishing the customer!
What a disappointment for a costly service!!",Customer Support,Service Quality
88eaab1f-10ad-43e3-8e96-2318dcfe7801,Bell,Android,1,2024-08-27 06:33:43,"I am told one thing then another and another and another, I did a payment arrangement with them and they did not honor it, several times over the course of 5 days great phone service horrible customer service.",Customer Support,Billing
c0aeed61-467d-4e24-ac85-8d86a28058cb,Bell,Android,2,2024-08-23 12:39:28,Great network. Very poor customer service. The worst part was me spending over an hour with an agent who seemed confused on something simple as a Sim number. She kept on missing IMEI with Sim number. Not a good one for a great brand as Bell. Bell should put in more effort into customer experience and assign customers reps based on their level of skills,Customer Support,Service Quality
6146fa76-2def-42d7-8294-fdec44a664e8,Bell,Android,1,2024-08-19 10:06:06,"Fantastic coverage but constant billing issues plague this company. ***Updated after response, I have contacted customer services, went back to the store and the representative saw the errors, opened an escalation and informed me that someone would be in touch..2 weeks ago.",Customer Support,Billing
11626538150,Rogers,iOS,5,2024-08-18 19:57:41,Great service ty,Customer Support,Service Quality
11619740169,Rogers,iOS,3,2024-08-17 01:01:24,"Service is not great 
Always have issues 
Customer service simply answers not happy nor satisfied - switch 
Nothing much more we can do 
Very very sad - that a company doesn’t even try",Customer Support,Service Quality
b884ebf2-c486-465c-81ed-3e9462de234f,Rogers,Android,1,2024-08-14 20:43:02,"THEY STEAL FROM YOU! AWFUL CUSTOMER SERVICE! TERRIBLE! Still waiting for my momey back! Worst Internet, worst customer service. I reach out and no one helps in this company, all they say is they cannot do anything. People should go with Bell!",Customer Support,Service Quality
af99da9b-8185-4ccf-8005-b810ac8913c6,Rogers,Android,3,2024-08-13 09:06:43,"Chat people and phone people never listen to the customer. Had an issue with my SIM card after I changed my phone number, and I asked them to check the SIM after I got a SIM error with my new phone number. The chat support wanted me to check app versions.. etc. Already tried my manufacturer.. no help. Contacted Rogers chat and never had SIM checked. The best part about the app is if you complain in the community forum, or rate the app, they do fix mistakes. Thank you! Works now!",Customer Support,Pricing/Value Comments
a0d98e76-1d77-4507-b7b0-0d8fe04252b0,Bell,Android,1,2024-08-12 16:29:10,"The app keeps disconnecting me while I'm trying to reach a service representative to explain to me why my bill went up by 20% a month after receiving a ""1 year promotional deal"". Both the app and the company itself leave a lot to be desired.",Customer Support,Billing
4efc7516-c797-424a-8e4a-db5345d0945c,Bell,Android,1,2024-08-10 07:34:07,"overcharge and lie to your customers. Update: I called customer care a million times, they said they cancelled my services, I then returned the equipment but got charged again!",Customer Support,Billing
a416ac5a-ab6e-47ca-a466-efce72022ffe,Bell,Android,4,2024-08-10 02:01:26,"I was very upsett, I was trying to follow direction in a bell letter to manage my equipment to install a new smart card. After 40 minutes I had to call and get Bell to tell my equipment to activate the new smart card. The rep I spoke with told me the My Bell app is an old app and doesn't allow me to manage my equipment. He gave me a direct link later to see my rquo.ent to manage. I am computer savvy and this drive me crazy before I called after 40 minutes I called. Let's help others",Customer Support,Technical Issues
11592619342,Rogers,iOS,5,2024-08-09 22:07:10,Merci beaucoup Roger et ses agents c’est très agréable service,Customer Support,Service Quality
22a04ea8-7eeb-428f-9833-b92048d2acf3,Bell,Android,1,2024-08-09 11:50:15,"I DUMPED Bell Mobility sometime ago. Bell's service has got to be one of the worst I have ever experienced. If you want any assistance be prepared to spend hours, not kidding, HOURS on hold.",Customer Support,Service Quality
7d189af0-9520-467b-92cf-a534aa5b20d6,Bell,Android,1,2024-08-09 07:53:45,Worst customer service ever. Would be 0 if possible. I switched at a bell associate store. My internet and phone at the same time. They rang me saying I haven't paid and when will I be paying. I have paid but it has not registered on my bell app as it hasn't merged the 2. After verifying in numerous ways they hung up because I was frustrated. I did not swear or yell.,Customer Support,Service Quality
040f3835-0cdf-4209-9a8b-fbf2b21b358e,Bell,Android,1,2024-08-08 13:17:33,unable to cancel a service . account still showing active after 6 days. need to pay a bill that has been cancelled. what is this?,Customer Support,Billing
c282c383-a122-4da3-8541-ce04797e05ac,Rogers,Android,4,2024-08-07 16:33:16,"You get grate data deal,s over all, cant beat the deals . 75 g s of data 55.$ they no how to treat there Customers. They are there for you in anywaY shape or form. Im happy.",Customer Support,Pricing/Value Comments
75dead02-1d9d-4f56-9d28-b6fc5fa08b57,Bell,Android,1,2024-08-07 15:57:50,Terrible customer service!!,Customer Support,Service Quality
89c6c04d-002c-4034-ad38-f3845699c479,Bell,Android,1,2024-08-05 09:06:13,Forcing to pay the payment right away Poor service After this contract I will never go back to Bell anymore forever and ever 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,Customer Support,Billing
f087faeb-9db6-4758-99bc-db1cc959e0ed,Bell,Android,5,2024-08-04 14:02:26,Great customer service 👏 👌 Francis was awesome He talked me through the whole thing. Thank you,Customer Support,Service Quality
8969ad43-5e8a-49b8-bfd5-38b0a1fdf426,Bell,Android,1,2024-08-03 10:26:21,"Bell is my only choice where I live in Ontario. Their customer service is terrible. Endless chat line waste of time. Given a choice, I would drop Bell in a heart beat.",Customer Support,Service Quality
634b987b-5790-42ad-baea-f77d08f0d91a,Rogers,Android,1,2024-08-02 20:54:40,Technicians accessible for help. Difficult to get pass chat help. Robot just keeps spewing out some things for you to select but nothing matches your needs. Transferring Ed to another Canada provider for home 🏡 services,Customer Support,Authentication
3beec31c-6200-4d0b-a7f1-66c4013083ce,Bell,Android,1,2024-08-02 13:29:30,"Awful, all I wanted to do is update the credit card expiry date and you couldn't do it. My next payment now won't go through!",Customer Support,Billing
a1689914-ec34-4501-be9f-1de8f495c0d3,Bell,Android,1,2024-08-01 13:49:35,not sure why they're calling and saying my bill is passed due but yet it's not until the 6th and it's only the 1st today.,Customer Support,Billing
11548135274,Rogers,iOS,1,2024-07-29 06:10:14,"You can’t trust Roger’s sales team. One of their canvassers came to my house months ago, gave me spiel about low bills and a credit for the activation fee ($60) within the first month or two. I had 3 separate accounts with them too. After 4 months still no credit and according to Roger’s they have no recollection of my signing agreement, and of course I deleted before thinking I needed to have proof. They are a joke and I will never ever go back to Roger’s and will be telling anyone i know not to trust them.",Customer Support,Billing
11529878553,Rogers,iOS,1,2024-07-24 08:29:20,i paid my current bill. after paid the bill acount was showing 0.0$. but nxt day wen i login my acount  .it showing agin 54.01$ in acount..why like that... i already got payment confirmation mail from rogers.,Customer Support,Billing
988a4fd1-3786-44ad-8b51-9eaf634a8cf5,Bell,Android,5,2024-07-20 12:42:34,The Bell team contacted me. Am enjoying their service now. Thank you so much.,Customer Support,Service Quality
11512417372,Rogers,iOS,1,2024-07-19 15:56:13,"Rogers has one of the most pathetic customer support. They love to communicate information to customers and then do not admit to their mistake wow.

So closing my Roger’s plan very soon.",Customer Support,Pricing/Value Comments
2bbb7b9f-5b21-44c5-aa48-6ea6e00709ae,Rogers,Android,1,2024-07-11 15:38:26,Unable to login. Lot of people reporting the same issue. I've had this issue off and on for years. Amateur. Look at all the comments with the same issue with the same unhelpful response. I'm not going through the hassle of contacting tech support. Get it right.,Customer Support,Authentication
5c483396-4fa1-4b91-ac0b-babda134e4f1,Rogers,Android,1,2024-07-09 03:55:42,"app is fine, not with the sim I've got though, the agent said he had a typo and still gave me the number without even notifying me first and ended up going to the bank twice just to update your employee of the month's error",Customer Support,Technical Issues
e17c7678-defb-4f42-8734-8467d7cf8c35,Bell,Android,1,2024-07-07 06:34:10,Bell cellular customer service is horrible.,Customer Support,Service Quality
11448970173,Rogers,iOS,1,2024-07-02 10:03:41,"Useless customer service, barely functional app, incompetent company.",Customer Support,Service Quality
eb8a951c-1dcc-41ab-9a83-00b2f9a7c5c6,Rogers,Android,1,2024-06-29 21:17:24,"Rogers is the most unorganized and thief and lier with bunch of useless agents and staff working there, I've called Maney times without resolving issues, very very disappointed and regret that I went with Rogers, honestly Rogers became a problem for me with their service , I'm in the middle of nowhere and don't know what to do with this corrupt company. Stay without internet but don't go with Rogers please.",Customer Support,Service Quality
11426468561,Rogers,iOS,5,2024-06-26 12:59:32,I have never had a problem with Roger’s they have always been polite and easy to deal with.,Customer Support,Pricing/Value Comments
e29554d3-694f-4734-8aa6-84b9e70fa494,Bell,Android,1,2024-06-25 18:52:08,Bell internet is poor and the costumer service very bad also,Customer Support,Service Quality
11404200803,Rogers,iOS,1,2024-06-20 14:24:46,"Customer care services is the worst, they never answer the call, the staff they have is not at all trained and they don’t refund the amount they deducted mistakenly.",Customer Support,Billing
11370165854,Rogers,iOS,1,2024-06-11 12:20:02,"1. Unexpected bills
2. Not follow the plans what we have opted for
3. Poor customer service resolutions on any tickets open.",Customer Support,Billing
11332951130,Rogers,iOS,1,2024-06-01 16:54:06,"Nous avons téléphoné x fois pour changer nos canaux anglais pour le français exemple Elle Fiction .. évasion etc et il sont incapable , alors nous sommes très déçus Alors question de temps pour changer de compagnie . Nous voulons être satisfaits avec vous mais c’est impossible d’après les personnes qui nous répond à votre service.",Customer Support,Service Quality
11332534873,Rogers,iOS,1,2024-06-01 13:52:34,Rogers in general is a horrible company with the worst customer service ans unstable software . Every person you talk to is hands are tied and no one can help you. They'll just pass you from one person to another.,Customer Support,Service Quality
11308338378,Rogers,iOS,1,2024-05-26 00:47:28,I didn’t think in Canada we have so weak customer service System 😒,Customer Support,Service Quality
11297689693,Rogers,iOS,1,2024-05-23 03:48:53,"Because the computer couldn’t waive the charge and the late fee of $6.10 extra. I have now paid it and will be surprised if I get the credit on my bill. If I am a valued client time will tell.

Must not read the reviews ?  reply stated start using automatic payment.   The payment was not the problem your system that charged a late fee is the problem because you didn’t correct the payment issue (fee waived) within a month that is what caused the late fee.",Customer Support,Billing
11296120108,Rogers,iOS,1,2024-05-22 15:34:18,"By far the worst internet provider i have ever seen in all 4 countries that I have lived so far. Every week, atleast 3 days there are internet interruptions and when contacted customer service, they give some excuses and tell us that they will contact later once the issue is resolved. The app is simply a joke, far outdated in usability for a web app.",Customer Support,Service Quality
11295354648,Rogers,iOS,1,2024-05-22 10:22:42,"I haven’t been able to track my usage on my phone, tablet or laptop for months and no one at Rogers has been helpful in any way possible. Bet if I go over my limit, they’ll be faster than the Roadrunner to charge me tough",Customer Support,Billing
11287072551,Rogers,iOS,1,2024-05-20 03:36:39,I have been abroad for the last 10 months for surgery as I have cancer. I didn’t realize that in this time my visa had gone to its limit. Rogers still charged me $50 every time a payment of $39 didn’t go through. When u see no activity on my account. No calls no msgs happening. Why didn’t u cutoff the service instead of charging me all this amount. Every time I try to get customer care online they can’t help me. I have been loyal customer to Fido for over 10 years and this is the thanks I get,Customer Support,Billing
14fc9956-1053-4d7a-95bf-2fefb8d1335c,Bell,Android,1,2024-05-13 07:19:58,incompetent billing system causing inconveniences,Customer Support,Billing
22b398ad-092e-47cd-8f03-656f78b7ccf9,Bell,Android,1,2024-05-12 14:00:15,"J'ai rarement vu une compagnie aussi compliquée et mêlée que bell, j'ai vraiment l'impression de m'en avoir fait passer une bell. Le service au téléphone est bien parce que en 2 mois j'ai du appeler une vingtaine de fois.",Customer Support,Service Quality
11251905992,Rogers,iOS,1,2024-05-10 04:48:50,I am trying to accept an email offer to increase service but no one can help. I have been hung up on 3 times and waiting for a call back from the complaint centre for days!,Customer Support,Service Quality
11237951337,Rogers,iOS,5,2024-05-06 03:42:26,Prices and services are pretty much the same with every provider. Where Rogers has them beat is in the customer service. A+. I’ve been told the horror stories but have not yet experienced any.,Customer Support,Service Quality
1286c516-4846-42a3-8572-025811afe15e,Rogers,Android,1,2024-05-05 08:12:47,Worst app ever cannot access my account after the last update. Absolutely no technical support .,Customer Support,Authentication
ce583810-9ea9-4838-aca9-d84ee9c50d3d,Rogers,Android,1,2024-04-29 19:58:28,Worst customer service,Customer Support,Service Quality
1dc76341-ad95-48a7-b457-a3e5d7733a85,Rogers,Android,1,2024-04-26 14:36:13,"Terrible app, can't even log in on my brand new phone, it says there is an error, and to try again later, I've tried that and nothing. The only thing that works on pc is the forget my password option. I guess I'll have to sit through customer service.",Customer Support,Authentication
11199673986,Rogers,iOS,3,2024-04-25 10:29:36,"Someone there must’ve seen my review & others that must’ve reported it also as my data usage & everything else now comes up without a hitch.  I must say though this app & others out there for iPhone, these constant “updates” for these “apps” is getting really annoying! It’s no wonder when Rogers updated their app this happened. Constant updates less than from the previous one less a month before seems overtly overkill especially when there was nothing wrong with the previous version to begin with.  Old review—>>What the hell is going on??? I can’t get in to view my usage data. I go to sign in & get “ open chat in”???? What is this??? Another “upgrade??” If it works leave it alone! Nothing works.",Customer Support,Authentication
11187059982,Rogers,iOS,5,2024-04-21 21:14:32,"Awesome network and always good service from rogers customer service.
Thanks to rogers team.",Customer Support,Service Quality
c37b854f-7170-4b15-a689-9750a8672612,Bell,Android,2,2024-04-10 10:42:50,never ending billing issues with Bell,Customer Support,Billing
0f0bb184-7a1a-4177-bca3-fb982d963393,Rogers,Android,1,2024-04-04 15:23:22,"The app is overall good but the Rogers customer services is the worse so far. I am not refering to the polite statements and the nice talk, I am refering to how seriously they take the customer requests. I feel like they make fun of me and have no i tention to really solve my problem. I call them twice to fix my billing details they asserted they will do it but no result so far.",Customer Support,Billing
11093358054,Rogers,iOS,1,2024-03-27 19:49:59,"I have this up for almost two months and nothing is showing up I called but I was on hold for 2hrs this service is very difficult to get going, very frustrating…",Customer Support,Service Quality
c05b44d8-ea65-498a-a78b-e4d4b04a8d58,Bell,Android,1,2024-03-24 07:54:30,Bell cancelled my pre-authorized payments without advising and emailed me for being late to my payments. It occurred around the time of the app receiving a major upgrade. The app is not clear about credits on the bill.,Customer Support,Billing
8368331f-9429-44b1-bd34-766a74b9536a,Rogers,Android,1,2024-03-22 15:43:10,Can't even get the proper help to get my cable tv to work properly. Not paying or giving out credit card just to talk with a person. This is the worst. Not great service at all.,Customer Support,Billing
11071256160,Rogers,iOS,1,2024-03-21 20:59:05,"Trying to contact your customer support several times but nobody was able to help me,my bill is too high and i am forced to switch provider if nobody contacted me anytime soon!!!",Customer Support,Billing
11062759892,Rogers,iOS,1,2024-03-19 12:27:13,"Waited over a week to have my issue with internet escalated. Three hours on hold.  Two service calls. No without home phone, internet or television. Spoke to at least 5 different people who were going to escalate the issue.  No response",Customer Support,Service Quality
11051682229,Rogers,iOS,5,2024-03-16 10:48:56,You can view your bill on this app as well as usage patterns for a variety of Rogers telecommunications products. It is a reflection of the MyRogers account on the website. You can get information on bill payments and support via the app.,Customer Support,Billing
45ed0074-537c-4396-9abd-ec75e14999be,Rogers,Android,1,2024-03-05 11:46:34,"Absolute dogs hit app. It takes forever to load if it even does, and it constantly drops I'm conversations to customer service. This PoS alone is a good enough reason to change providers.",Customer Support,Service Quality
10972815533,Rogers,iOS,1,2024-02-23 18:41:31,"I suggest you read over my account notes and see what I went through with my account…..you will understand….. most likely staff are underpaid and they don’t care to resolve issues, credit department is a not up to par with legalities of the government and what they say absolutely does not make sense because their system is out of date. Rogers is operating in the dark ages, worst experience of my life dealing with Roger’s…..dysfunctional like to Roger itself! I’m sure this rating will be deleted and nothing will be done about it just like the issues I had, I totally believe in karma the people that dragged me through what they did will pay dearly! Enjoy your karma I did not do anything wrong! Enjoy:)))",Customer Support,Billing
10964675787,Rogers,iOS,5,2024-02-21 12:39:46,I have presented to you mu issues with accessing my online account and you haven’t done anything about it. You aren’t serious!,Customer Support,Authentication
10961143934,Rogers,iOS,1,2024-02-20 12:52:48,Le service client est déplorable et vous ne comptez pas pour elle,Customer Support,Service Quality
495ebc53-21fc-4962-9a56-d7c3e0c88c3f,Rogers,Android,1,2024-02-17 13:27:00,"Customer support is very poor. They are doing the job the best to their abilities HOWEVER , They don't care about my situation nor do they care about what I'm asking for. I find myself extremely frustrated as it took me 3 hours to get a manager for a letter I needed from shaw for credit bureau AND IT WAS ROGERS MISTAKE. Rogers should be ashamed. Cut cost with Tele centers and forget the big picture of who's actually running your business.. the people.",Customer Support,Billing
e8aa27e9-9cdc-4d73-9117-29e5c8a321f4,Rogers,Android,5,2024-02-13 12:51:33,Very friendly service explained Very well,Customer Support,Service Quality
10929001404,Rogers,iOS,1,2024-02-11 17:23:36,I called twice today. Waited 15 minutes to get through. Once I started talking to somebody. I got cut off twice and nobody calls you back. It’s poor service. So far very disappointed with your service.,Customer Support,Service Quality
10927626958,Rogers,iOS,1,2024-02-11 08:30:37,"Every bill is wrong.
Wouldn’t even work with me on a bill that I got charged for texting to the states.when I was getting death threats from and had the police involved. They still made me pay. I paid off all of that to find out that they still were not taking off of my credit card and now my bill is doubled. 
So no, not happy and now when I reach out to ask why my bills are 80 and not 50. I am sure that they will have some excuse and not help me.",Customer Support,Billing
10921302214,Rogers,iOS,1,2024-02-09 15:51:14,"One the most slowest customer service, even online and their executive are totally fraud, stay away from rogers.",Customer Support,Service Quality
10920120317,Rogers,iOS,1,2024-02-09 08:15:29,I am leaving just because no customer services available..,Customer Support,Service Quality
10918337640,Rogers,iOS,1,2024-02-08 21:01:40,I thought I might leave this comment before leaving Rogers. I was a customer for more than 3 years. Looks like every other Rogers user has this fraudulent Netflix charges on their bills like I do. Even I contact Netflix customer care regarding the issue as per the suggestion from the Rogers customer care officer. Netflix is not getting any of these charges and they charge me for a pre authorized amount of 5.99$ + taxes / month from my bank account for the basic Netflix subscription . For the same service Rogers charge me 20.99$ + taxes /month mentioning premium charges for but telling me that this's what Netflix charges putting Netflix into blame. Rogers customer care says someone else from my household is using Netflix premium using another account. So the same lie goes around with everyone telling that there's another Netflix account using another email from my household but that is not even visible to Rogers.hahaa hilarious . Also if somebody else hacked into my internet and hacked my Netflix means Rogers is not a safe internet provider anymore. Also they won't reverse any payments or they won't stop adding these hidden charges. Right now I'm paying 5.99$+ taxes for actual Netflix service and 20.99$+ taxes for Rogers Netflix service . Means I'm paying 26.98$+ taxes per month for a basic netflix subscription but named as premium by the Rogers. This's fradulent and I'll keep posting on social media and make people aware of this. The Rogers manager just left the chat without giving me a proper solution to this matter. And Rogers won't send the chat transcript because they know they cannot cover up this fraud if they sent the chat transcript .,Customer Support,Billing
